weighted_orbit_id,physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,mu_id,mu_label,class_1,class_2,quadrature_weight_product,edge_multiplicity
2719,1779,137,11,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2720,1780,137,11,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2721,1781,137,11,16,12,1,axis,axis,0.0022675736961451243,6
2722,1781,137,11,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2723,1781,137,11,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2724,1782,138,12,12,0,-1,axis,axis,0.0022675736961451243,3
2725,1782,138,12,12,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
2726,1782,138,12,12,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
2727,1783,138,12,12,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2728,1784,138,12,12,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2729,1785,138,12,12,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2730,1786,138,12,12,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2731,1787,138,12,12,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
2732,1788,138,12,12,6,0,axis,axis,0.0022675736961451243,12
2733,1788,138,12,12,6,0,axis,edge_midpoint,0.0018140589569160999,24
2734,1788,138,12,12,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
2735,1788,138,12,12,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
2736,1789,138,12,12,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
2737,1790,138,12,12,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2738,1791,138,12,12,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2739,1792,138,12,12,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2740,1793,138,12,12,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2741,1794,139,12,13,0,-1,axis,axis,0.0022675736961451243,6
2742,1794,139,12,13,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2743,1794,139,12,13,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2744,1795,139,12,13,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2745,1796,139,12,13,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2746,1797,139,12,13,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2747,1798,139,12,13,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2748,1799,139,12,13,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2749,1800,139,12,13,6,0,axis,axis,0.0022675736961451243,24
2750,1800,139,12,13,6,0,axis,edge_midpoint,0.0018140589569160999,48
2751,1800,139,12,13,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2752,1800,139,12,13,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2753,1801,139,12,13,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2754,1802,139,12,13,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2755,1803,139,12,13,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2756,1804,139,12,13,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2757,1805,139,12,13,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2758,1806,139,12,13,12,1,axis,axis,0.0022675736961451243,6
2759,1806,139,12,13,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2760,1806,139,12,13,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2761,1807,140,12,14,0,-1,axis,axis,0.0022675736961451243,6
2762,1807,140,12,14,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2763,1807,140,12,14,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2764,1808,140,12,14,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2765,1809,140,12,14,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2766,1810,140,12,14,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2767,1811,140,12,14,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2768,1812,140,12,14,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2769,1813,140,12,14,6,0,axis,axis,0.0022675736961451243,24
2770,1813,140,12,14,6,0,axis,edge_midpoint,0.0018140589569160999,48
2771,1813,140,12,14,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2772,1813,140,12,14,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2773,1814,140,12,14,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2774,1815,140,12,14,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2775,1816,140,12,14,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2776,1817,140,12,14,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2777,1818,140,12,14,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2778,1819,140,12,14,12,1,axis,axis,0.0022675736961451243,6
2779,1819,140,12,14,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2780,1819,140,12,14,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2781,1820,141,12,15,0,-1,axis,axis,0.0022675736961451243,6
2782,1820,141,12,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2783,1820,141,12,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2784,1821,141,12,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2785,1822,141,12,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2786,1823,141,12,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2787,1824,141,12,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2788,1825,141,12,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2789,1826,141,12,15,6,0,axis,axis,0.0022675736961451243,24
2790,1826,141,12,15,6,0,axis,edge_midpoint,0.0018140589569160999,48
2791,1826,141,12,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2792,1826,141,12,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2793,1827,141,12,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2794,1828,141,12,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2795,1829,141,12,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2796,1830,141,12,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2797,1831,141,12,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2798,1832,141,12,15,12,1,axis,axis,0.0022675736961451243,6
2799,1832,141,12,15,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2800,1832,141,12,15,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2801,1833,142,12,16,0,-1,axis,axis,0.0022675736961451243,6
2802,1833,142,12,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2803,1833,142,12,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2804,1834,142,12,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2805,1835,142,12,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2806,1836,142,12,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2807,1837,142,12,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2808,1838,142,12,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2809,1839,142,12,16,6,0,axis,axis,0.0022675736961451243,24
2810,1839,142,12,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
2811,1839,142,12,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2812,1839,142,12,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2813,1840,142,12,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2814,1841,142,12,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2815,1842,142,12,16,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2816,1843,142,12,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2817,1844,142,12,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2818,1845,142,12,16,12,1,axis,axis,0.0022675736961451243,6
2819,1845,142,12,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2820,1845,142,12,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2821,1846,143,13,13,0,-1,axis,axis,0.0022675736961451243,3
2822,1846,143,13,13,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
2823,1846,143,13,13,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
2824,1847,143,13,13,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2825,1848,143,13,13,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2826,1849,143,13,13,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2827,1850,143,13,13,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2828,1851,143,13,13,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
2829,1852,143,13,13,6,0,axis,axis,0.0022675736961451243,12
2830,1852,143,13,13,6,0,axis,edge_midpoint,0.0018140589569160999,24
2831,1852,143,13,13,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
2832,1852,143,13,13,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
2833,1853,143,13,13,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
2834,1854,143,13,13,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2835,1855,143,13,13,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2836,1856,143,13,13,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2837,1857,143,13,13,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2838,1858,144,13,14,0,-1,axis,axis,0.0022675736961451243,6
2839,1858,144,13,14,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2840,1858,144,13,14,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2841,1859,144,13,14,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2842,1860,144,13,14,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2843,1861,144,13,14,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2844,1862,144,13,14,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2845,1863,144,13,14,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2846,1864,144,13,14,6,0,axis,axis,0.0022675736961451243,24
2847,1864,144,13,14,6,0,axis,edge_midpoint,0.0018140589569160999,48
2848,1864,144,13,14,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2849,1864,144,13,14,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2850,1865,144,13,14,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2851,1866,144,13,14,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2852,1867,144,13,14,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2853,1868,144,13,14,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2854,1869,144,13,14,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2855,1870,144,13,14,12,1,axis,axis,0.0022675736961451243,6
2856,1870,144,13,14,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2857,1870,144,13,14,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2858,1871,145,13,15,0,-1,axis,axis,0.0022675736961451243,6
2859,1871,145,13,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2860,1871,145,13,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2861,1872,145,13,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2862,1873,145,13,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2863,1874,145,13,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2864,1875,145,13,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2865,1876,145,13,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2866,1877,145,13,15,6,0,axis,axis,0.0022675736961451243,24
2867,1877,145,13,15,6,0,axis,edge_midpoint,0.0018140589569160999,48
2868,1877,145,13,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2869,1877,145,13,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2870,1878,145,13,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2871,1879,145,13,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2872,1880,145,13,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2873,1881,145,13,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2874,1882,145,13,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2875,1883,145,13,15,12,1,axis,axis,0.0022675736961451243,6
2876,1883,145,13,15,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2877,1883,145,13,15,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2878,1884,146,13,16,0,-1,axis,axis,0.0022675736961451243,6
2879,1884,146,13,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2880,1884,146,13,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2881,1885,146,13,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2882,1886,146,13,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2883,1887,146,13,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2884,1888,146,13,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2885,1889,146,13,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2886,1890,146,13,16,6,0,axis,axis,0.0022675736961451243,24
2887,1890,146,13,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
2888,1890,146,13,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2889,1890,146,13,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2890,1891,146,13,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2891,1892,146,13,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2892,1893,146,13,16,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2893,1894,146,13,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2894,1895,146,13,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2895,1896,146,13,16,12,1,axis,axis,0.0022675736961451243,6
2896,1896,146,13,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2897,1896,146,13,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2898,1897,147,14,14,0,-1,axis,axis,0.0022675736961451243,3
2899,1897,147,14,14,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
2900,1897,147,14,14,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
2901,1898,147,14,14,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2902,1899,147,14,14,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2903,1900,147,14,14,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2904,1901,147,14,14,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2905,1902,147,14,14,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
2906,1903,147,14,14,6,0,axis,axis,0.0022675736961451243,12
2907,1903,147,14,14,6,0,axis,edge_midpoint,0.0018140589569160999,24
2908,1903,147,14,14,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
2909,1903,147,14,14,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
2910,1904,147,14,14,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
2911,1905,147,14,14,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2912,1906,147,14,14,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2913,1907,147,14,14,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2914,1908,147,14,14,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2915,1909,148,14,15,0,-1,axis,axis,0.0022675736961451243,6
2916,1909,148,14,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2917,1909,148,14,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2918,1910,148,14,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2919,1911,148,14,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2920,1912,148,14,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2921,1913,148,14,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2922,1914,148,14,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2923,1915,148,14,15,6,0,axis,axis,0.0022675736961451243,24
2924,1915,148,14,15,6,0,axis,edge_midpoint,0.0018140589569160999,48
2925,1915,148,14,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2926,1915,148,14,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2927,1916,148,14,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2928,1917,148,14,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2929,1918,148,14,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2930,1919,148,14,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2931,1920,148,14,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2932,1921,148,14,15,12,1,axis,axis,0.0022675736961451243,6
2933,1921,148,14,15,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2934,1921,148,14,15,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2935,1922,149,14,16,0,-1,axis,axis,0.0022675736961451243,6
2936,1922,149,14,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2937,1922,149,14,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2938,1923,149,14,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2939,1924,149,14,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2940,1925,149,14,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2941,1926,149,14,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2942,1927,149,14,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2943,1928,149,14,16,6,0,axis,axis,0.0022675736961451243,24
2944,1928,149,14,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
2945,1928,149,14,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2946,1928,149,14,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2947,1929,149,14,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2948,1930,149,14,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2949,1931,149,14,16,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2950,1932,149,14,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2951,1933,149,14,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2952,1934,149,14,16,12,1,axis,axis,0.0022675736961451243,6
2953,1934,149,14,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2954,1934,149,14,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2955,1935,150,15,15,0,-1,axis,axis,0.0022675736961451243,3
2956,1935,150,15,15,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
2957,1935,150,15,15,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
2958,1936,150,15,15,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2959,1937,150,15,15,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2960,1938,150,15,15,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2961,1939,150,15,15,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2962,1940,150,15,15,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,12
2963,1941,150,15,15,6,0,axis,axis,0.0022675736961451243,12
2964,1941,150,15,15,6,0,axis,edge_midpoint,0.0018140589569160999,24
2965,1941,150,15,15,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,12
2966,1941,150,15,15,6,0,edge_midpoint,cube_corner,0.0012244897959183673,48
2967,1942,150,15,15,7,1/3,cube_corner,cube_corner,0.0010331632653061223,12
2968,1943,150,15,15,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,24
2969,1944,150,15,15,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,24
2970,1945,150,15,15,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
2971,1946,150,15,15,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2972,1947,151,15,16,0,-1,axis,axis,0.0022675736961451243,6
2973,1947,151,15,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2974,1947,151,15,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,8
2975,1948,151,15,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2976,1949,151,15,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2977,1950,151,15,16,3,-1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2978,1951,151,15,16,4,-1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2979,1952,151,15,16,5,-1/3,cube_corner,cube_corner,0.0010331632653061223,24
2980,1953,151,15,16,6,0,axis,axis,0.0022675736961451243,24
2981,1953,151,15,16,6,0,axis,edge_midpoint,0.0018140589569160999,48
2982,1953,151,15,16,6,0,edge_midpoint,edge_midpoint,0.00145124716553288,24
2983,1953,151,15,16,6,0,edge_midpoint,cube_corner,0.0012244897959183673,96
2984,1954,151,15,16,7,1/3,cube_corner,cube_corner,0.0010331632653061223,24
2985,1955,151,15,16,8,1/2,edge_midpoint,edge_midpoint,0.00145124716553288,48
2986,1956,151,15,16,9,1/sqrt(3),axis,cube_corner,0.0015306122448979589,48
2987,1957,151,15,16,10,1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,48
2988,1958,151,15,16,11,sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,48
2989,1959,151,15,16,12,1,axis,axis,0.0022675736961451243,6
2990,1959,151,15,16,12,1,edge_midpoint,edge_midpoint,0.00145124716553288,12
2991,1959,151,15,16,12,1,cube_corner,cube_corner,0.0010331632653061223,8
2992,1960,152,16,16,0,-1,axis,axis,0.0022675736961451243,3
2993,1960,152,16,16,0,-1,edge_midpoint,edge_midpoint,0.00145124716553288,6
2994,1960,152,16,16,0,-1,cube_corner,cube_corner,0.0010331632653061223,4
2995,1961,152,16,16,1,-sqrt(2/3),edge_midpoint,cube_corner,0.0012244897959183673,24
2996,1962,152,16,16,2,-1/sqrt(2),axis,edge_midpoint,0.0018140589569160999,24
