physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,x_i,x_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI_kg_m_per_s,DeltaE_SI_J,p_parallel_over_sigma_p,required_parallel_speed_over_c,log_dynamic_structure_factor,same_ray_frequency_change,log_dynamic_structure_factor_relative,recommended_active
479,37,2,6,-3.0,-1.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388484644818414e-26,7.669559780228981e-23,1.483373331413765,2.461585432018825e-05,49.29780043410818,False,-2.2464609749931057,True
480,37,2,6,-3.0,-1.0,2,-1/sqrt(2),-0.7071067811865475,48,1.007082973615184e-26,7.669559780228981e-23,1.530200765826414,2.5392932672130398e-05,49.258296309249154,False,-2.2859650998521346,True
481,37,2,6,-3.0,-1.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680526584501677e-27,7.669559780228981e-23,1.5919438066491904,2.6417528211225306e-05,49.20143776049175,False,-2.3428236486095386,True
482,37,2,6,-3.0,-1.0,4,-1/2,-0.5,48,9.44018574085818e-27,7.669559780228981e-23,1.6325028709506226,2.709058602955325e-05,49.16118813355717,False,-2.3830732755441204,True
483,37,2,6,-3.0,-1.0,5,-1/3,-0.3333333333333333,24,8.900292471103692e-27,7.669559780228981e-23,1.7315975890593136,2.873501436947684e-05,49.053397357952456,False,-2.490864051148833,True
484,37,2,6,-3.0,-1.0,6,0,0.0,192,7.707879382148563e-27,7.669559780228981e-23,1.9996309674795654,3.31828970814119e-05,48.697191496207026,False,-2.8470699128942627,True
485,37,2,6,-3.0,-1.0,7,1/3,0.3333333333333333,24,6.293457163460855e-27,7.669559780228981e-23,2.449226748835248,4.06437189948508e-05,47.8998302194323,False,-3.6444311896689854,True
486,37,2,6,-3.0,-1.0,8,1/2,0.5,48,5.450293782687286e-27,7.669559780228981e-23,2.8282325508744717,4.693313475548868e-05,47.04357740807487,False,-4.500684001026421,True
487,37,2,6,-3.0,-1.0,9,1/sqrt(3),0.5773502691896258,48,5.0110092981612136e-27,7.669559780228981e-23,3.0762214463739417,5.10483890851734e-05,46.395490056198994,False,-5.148771352902294,True
488,37,2,6,-3.0,-1.0,10,1/sqrt(2),0.7071067811865475,48,4.171474267563167e-27,7.669559780228981e-23,3.695441047637398,6.132403525873575e-05,44.482284818296954,False,-7.061976590804335,True
489,37,2,6,-3.0,-1.0,11,sqrt(2/3),0.816496580927726,48,3.3018473501774516e-27,7.669559780228981e-23,4.6688492535942085,7.747726795105588e-05,40.64513780997157,False,-10.899123599129716,True
490,37,2,6,-3.0,-1.0,12,1,1.0,26,2.5582896908763753e-31,7.669559780228981e-23,60260.89353714761,1.0000000304043717,-1815687583.938021,True,-1815687635.4822824,False
491,38,2,7,-3.0,-0.5,0,-1,-1.0,26,1.0900651513612605e-26,9.586949725269662e-23,1.7671849065191823,2.932556848265043e-05,48.788402795035886,False,-2.755858614065403,True
492,38,2,7,-3.0,-0.5,1,-sqrt(2/3),-0.816496580927726,48,1.038854559755313e-26,9.586949725269662e-23,1.854361747408826,3.077222548395197e-05,48.678664041837166,False,-2.8655973672641224,True
493,38,2,7,-3.0,-0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070888825208398e-26,9.586949725269662e-23,1.912890928009832,3.1743488585858496e-05,48.599471782555696,False,-2.9447896265455924,True
494,38,2,7,-3.0,-0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680583383658582e-27,9.586949725269662e-23,1.9900634165522642,3.30241282571113e-05,48.48839823396116,False,-3.055863175140125,True
495,38,2,7,-3.0,-0.5,4,-1/2,-0.5,48,9.440241129943895e-27,9.586949725269662e-23,2.0407583412028245,3.3865385716406306e-05,48.411367774438496,False,-3.1328936346627927,True
496,38,2,7,-3.0,-0.5,5,-1/3,-0.3333333333333333,24,8.9003446926643e-27,9.586949725269662e-23,2.1646179065832967,3.592077457435598e-05,48.2098212550389,False,-3.334440154062392,True
497,38,2,7,-3.0,-0.5,6,0,0.0,192,7.707924607943698e-27,9.586949725269662e-23,2.499639761896465,4.148029826931703e-05,47.57234816217325,False,-3.9719132469280396,True
498,38,2,7,-3.0,-0.5,7,1/3,0.3333333333333333,24,6.293494091142885e-27,9.586949725269662e-23,3.0616099559138163,5.0805918553345466e-05,46.212452424348626,False,-5.331808984752662,True
499,38,2,7,-3.0,-0.5,8,1/2,0.5,48,5.450325763842342e-27,9.586949725269662e-23,3.5353517696801977,5.8667432055102076e-05,44.79366515352905,False,-6.7505962555722405,True
500,38,2,7,-3.0,-0.5,9,1/sqrt(3),0.5773502691896258,48,5.0110387022573836e-27,9.586949725269662e-23,3.8453294747153977,6.381136033536882e-05,43.733773997325265,False,-7.810487411776023,True
501,38,2,7,-3.0,-0.5,10,1/sqrt(2),0.7071067811865475,48,4.1714987467073055e-27,9.586949725269662e-23,4.619336828976854,7.665563350097546e-05,40.64128484860121,False,-10.902976560500079,True
502,38,2,7,-3.0,-0.5,11,sqrt(2/3),0.816496580927726,48,3.301866728238358e-27,9.586949725269662e-23,5.836076886845996,9.684683916428518e-05,34.5143119029391,False,-17.02994950616219,True
503,38,2,7,-3.0,-0.5,12,1,1.0,26,3.197862350085798e-31,9.586949725269662e-23,60260.88908058813,0.9999999564499487,-1815687315.6049185,True,-1815687367.14918,False
504,39,2,8,-3.0,0.0,0,-1,-1.0,26,1.090071547085682e-26,1.1504339670343472e-22,2.1207403653145396,3.51926482551573e-05,48.1010983261441,False,-3.4431630829571915,True
505,39,2,8,-3.0,0.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388606550323973e-26,1.1504339670343472e-22,2.225345810025879,3.692852440553862e-05,47.921904932575565,False,-3.6223564765257237,True
506,39,2,8,-3.0,0.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0070947914324433e-26,1.1504339670343472e-22,2.2955765994867052,3.8093969978509686e-05,47.79420580442972,False,-3.750055604671566,True
507,39,2,8,-3.0,0.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680640182904778e-27,1.1504339670343472e-22,2.388178354670965,3.963065077702247e-05,47.61687064073164,False,-3.927390768369648,True
508,39,2,8,-3.0,0.0,4,-1/2,-0.5,48,9.440296519137929e-27,1.1504339670343472e-22,2.4490090207163506,4.064010590329611e-05,47.494886618925634,False,-4.049374790175655,True
509,39,2,8,-3.0,0.0,5,-1/3,-0.3333333333333333,24,8.9003969143781e-27,1.1504339670343472e-22,2.597633142724305,4.3106450456171994e-05,47.17875175633571,False,-4.3655096527655814,True
510,39,2,8,-3.0,0.0,6,0,0.0,192,7.707969834004162e-27,1.1504339670343472e-22,2.999642688708618,4.9777602087193587e-05,46.197513634380115,False,-5.346747774721173,True
511,39,2,8,-3.0,0.0,7,1/3,0.3333333333333333,24,6.293531019258196e-27,1.1504339670343472e-22,3.673985976357357,6.09679988531497e-05,44.15008784054083,False,-7.394173568560461,True
512,39,2,8,-3.0,0.0,8,1/2,0.5,48,5.450357745560249e-27,1.1504339670343472e-22,4.242462689709469,7.040159164058248e-05,42.04377051659388,False,-9.500490892507408,True
513,39,2,8,-3.0,0.0,9,1/sqrt(3),0.5773502691896258,48,5.0110681069973125e-27,1.1504339670343472e-22,4.614428476486792,7.65741817940526e-05,40.48057243160088,False,-11.063688977500405,True
514,39,2,8,-3.0,0.0,10,1/sqrt(2),0.7071067811865475,48,4.171523226688379e-27,1.1504339670343472e-22,5.543221766093045,9.198705178863837e-05,35.94676157595565,False,-15.59749983314564,True
515,39,2,8,-3.0,0.0,11,sqrt(2/3),0.816496580927726,48,3.301886107424382e-27,1.1504339670343472e-22,7.003290817314494,0.00011621618298653334,27.021161612444022,False,-24.523099796657267,True
516,39,2,8,-3.0,0.0,12,1,1.0,26,3.8374346079783016e-31,1.1504339670343472e-22,60260.89241177326,1.0000000117293353,-1815687516.5274231,True,-1815687568.0716846,False
517,40,2,9,-3.0,0.5,0,-1,-1.0,26,1.0900779428101039e-26,1.3421729615417284e-22,2.4742916753362767,4.105965918079678e-05,47.288802660127374,False,-4.255458748973915,True
518,40,2,9,-3.0,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388667503130942e-26,1.3421729615417284e-22,2.5963255193312693,4.30847510860492e-05,47.02752795125268,False,-4.516733457848609,True
519,40,2,9,-3.0,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071007003499949e-26,1.3421729615417284e-22,2.6782577803226855,4.4444376851173446e-05,46.842503530282556,False,-4.701757878818732,True
520,40,2,9,-3.0,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680696982240265e-27,1.3421729615417284e-22,2.7862886210696307,4.6237095772026484e-05,46.58686056034534,False,-4.957400848755945,True
521,40,2,9,-3.0,0.5,4,-1/2,-0.5,48,9.440351908440282e-27,1.3421729615417284e-22,2.857254909554421,4.741474659127178e-05,46.411750534304915,False,-5.132510874796374,True
522,40,2,9,-3.0,0.5,5,-1/3,-0.3333333333333333,24,8.900449136245082e-27,1.3421729615417284e-22,3.030643297541944,5.029204201591403e-05,45.960195462611004,False,-5.584065946490284,True
523,40,2,9,-3.0,0.5,6,0,0.0,192,7.708015060329954e-27,1.3421729615417284e-22,3.499639747959032,5.807480853575528e-05,44.57269671413577,False,-6.971564694965515,True
524,40,2,9,-3.0,0.5,7,1/3,0.3333333333333333,24,6.2935679478067834e-27,1.3421729615417284e-22,4.28635481015532,7.112995989408847e-05,41.712749670823015,False,-9.831511738278273,True
525,40,2,9,-3.0,0.5,8,1/2,0.5,48,5.450389727840996e-27,1.3421729615417284e-22,4.949565310877095,8.213561351051619e-05,38.793911102157395,False,-12.750350306943893,True
526,40,2,9,-3.0,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011097512380992e-27,1.3421729615417284e-22,5.3835184515373395,8.933685345872252e-05,36.63590618681571,False,-14.908355222285579,True
527,40,2,9,-3.0,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171547707506376e-27,1.3421729615417284e-22,6.467095858604864,0.00010731829011540017,30.398745059268556,False,-21.145516349832732,True
528,40,2,9,-3.0,0.5,11,sqrt(2/3),0.816496580927726,48,3.3019054877355076e-27,1.3421729615417284e-22,8.170491044027667,0.0001355852994016699,18.16573492866697,False,-33.37852648043432,True
529,40,2,9,-3.0,0.5,12,1,1.0,26,4.477007005103203e-31,1.3421729615417284e-22,60260.89291711046,1.0000000201151586,-1815687547.1336446,True,-1815687598.677906,False
530,41,2,10,-3.0,1.0,0,-1,-1.0,26,1.0900843385345254e-26,1.5339119560457963e-22,2.8278388366513085,4.69266012606793e-05,46.35152019720954,False,-5.19274121189175,True
531,41,2,10,-3.0,1.0,1,-sqrt(2/3),-0.816496580927726,48,1.038872845597403e-26,1.5339119560457963e-22,2.9673008753913446,4.924090552658469e-05,45.99553794264256,False,-5.548723466458732,True
532,41,2,10,-3.0,1.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071066092734941e-26,1.5339119560457963e-22,3.0609344705834225,5.079470920493918e-05,45.74437011536453,False,-5.799891293736756,True
533,41,2,10,-3.0,1.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680753781665035e-27,1.5339119560457963e-22,3.184394215812598,5.284346324319096e-05,45.39837357217653,False,-6.145887836924757,True
534,41,2,10,-3.0,1.0,4,-1/2,-0.5,48,9.44040729785095e-27,1.5339119560457963e-22,3.2654960077802517,5.418930778138235e-05,45.16196538769057,False,-6.382296021410717,True
535,41,2,10,-3.0,1.0,5,-1/3,-0.3333333333333333,24,8.900501358265248e-27,1.5339119560457963e-22,3.463648371095814,5.74775492545711e-05,44.55415897445221,False,-6.990102434649081,True
536,41,2,10,-3.0,1.0,6,0,0.0,192,7.708060286921064e-27,1.5339119560457963e-22,3.999630939690723,6.637191761571592e-05,42.69790620255901,False,-8.846355206542277,True
537,41,2,10,-3.0,1.0,7,1/3,0.3333333333333333,24,6.293604876788635e-27,1.5339119560457963e-22,4.898716457297163,8.129180167598682e-05,38.900451117880145,False,-12.643810291221143,True
538,41,2,10,-3.0,1.0,8,1/2,0.5,48,5.4504217106845726e-27,1.5339119560457963e-22,5.656659633097903,9.386949766348981e-05,35.04410451514185,False,-16.500156893959435,True
539,41,2,10,-3.0,1.0,9,1/sqrt(3),0.5773502691896258,48,5.011126918408409e-27,1.5339119560457963e-22,6.152599399716267,0.00010209937532687659,32.19979609097889,False,-19.344465318122396,True
540,41,2,10,-3.0,1.0,10,1/sqrt(2),0.7071067811865475,48,4.171572189161279e-27,1.5339119560457963e-22,7.390959106131241,0.0001226493484749372,23.99726535850344,False,-27.546996050597848,True
541,41,2,10,-3.0,1.0,11,sqrt(2/3),0.816496580927726,48,3.3019248691717145e-27,1.5339119560457963e-22,9.337677566013557,0.0001549541883935657,7.948079845762763,False,-43.596181563338526,True
542,41,2,10,-3.0,1.0,12,1,1.0,26,5.116579489248358e-31,1.5339119560457963e-22,60260.89227109477,1.0000000093948447,-1815687508.337694,True,-1815687559.8819554,False
543,42,2,11,-3.0,1.5,0,-1,-1.0,26,1.0900907342589472e-26,1.7256509505531774e-22,3.1813818493448762,5.279347449621937e-05,45.289255337409834,False,-6.255006071691454,True
544,42,2,11,-3.0,1.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388789408853246e-26,1.7256509505531774e-22,3.338271878291676,5.539698772856511e-05,44.8259397512997,False,-6.718321657801589,True
545,42,2,11,-3.0,1.5,2,-1/sqrt(2),-0.7071067811865475,48,1.007112518202941e-26,1.7256509505531774e-22,3.4436066703544035,5.7144967041225526e-05,44.49981071469667,False,-7.044450694404617,True
546,42,2,11,-3.0,1.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680810581179093e-27,1.7256509505531774e-22,3.5824951389848394,5.944975319192598e-05,44.0514152553576,False,-7.492846153743692,True
547,42,2,11,-3.0,1.5,4,-1/2,-0.5,48,9.440462687369936e-27,1.7256509505531774e-22,3.6737323154782247,6.096378947502808e-05,43.745537045947025,False,-7.798724363154264,True
548,42,2,11,-3.0,1.5,5,-1/3,-0.3333333333333333,24,8.900553580438596e-27,1.7256509505531774e-22,3.896648363467963,6.466297217350476e-05,42.960648892178575,False,-8.583612516922713,True
549,42,2,11,-3.0,1.5,6,0,0.0,192,7.70810551377749e-27,1.7256509505531774e-22,4.499616263972623,7.466892932821941e-05,40.5731509004627,False,-10.971110508638588,True
550,42,2,11,-3.0,1.5,7,1/3,0.3333333333333333,24,6.293641806203749e-27,1.7256509505531774e-22,5.511070917804092,9.145352419919664e-05,35.71320538409308,False,-15.831056025008209,True
551,42,2,11,-3.0,1.5,8,1/2,0.5,48,5.45045369409097e-27,1.7256509505531774e-22,6.363745656323381,0.0001056032440986983,30.79436836027049,False,-20.7498930488308,True
552,42,2,11,-3.0,1.5,9,1/sqrt(3),0.5773502691896258,48,5.0111563250795525e-27,1.7256509505531774e-22,6.921671320912693,0.00011486174739667479,27.1722629720429,False,-24.371998437058387,True
553,42,2,11,-3.0,1.5,10,1/sqrt(2),0.7071067811865475,48,4.1715966716530746e-27,1.7256509505531774e-22,8.314811508339034,0.00013798022686172117,16.742352534280762,False,-34.801908874820526,True
554,42,2,11,-3.0,1.5,11,sqrt(2/3),0.816496580927726,48,3.301944251732982e-27,1.7256509505531774e-22,10.504850382360804,0.00017432284994709716,-3.631755638775971,False,-55.17601704787726,True
555,42,2,11,-3.0,1.5,12,1,1.0,26,5.756151935855365e-31,1.7256509505531774e-22,60260.892161738135,1.0000000075801248,-1815687501.8655481,True,-1815687553.4098096,False
556,43,2,12,-3.0,2.0,0,-1,-1.0,26,1.0900971299833689e-26,1.9173899450572456e-22,3.534920713477785,5.866027888842602e-05,44.10201248066172,False,-7.442248928439568,True
557,43,2,12,-3.0,2.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388850361768587e-26,1.9173899450572456e-22,3.709238528092197,6.155299769298504e-05,43.51873822168992,False,-8.025523187411366,True
558,43,2,12,-3.0,2.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071184271383351e-26,1.9173899450572456e-22,3.8262743796946643,6.349515036101215e-05,43.108830483209864,False,-8.435430925891424,True
559,43,2,12,-3.0,2.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680867380782434e-27,1.9173899450572456e-22,3.980591390643808,6.605596561918497e-05,42.545991188929705,False,-8.998270220171584,True
560,43,2,12,-3.0,2.0,4,-1/2,-0.5,48,9.440518076997233e-27,1.9173899450572456e-22,4.081963832704502,6.773819167314099e-05,42.16247137584723,False,-9.381790033254056,True
561,43,2,12,-3.0,2.0,5,-1/3,-0.3333333333333333,24,8.90060580276512e-27,1.9173899450572456e-22,4.329643274710511,7.18483107735799e-05,41.17967181601939,False,-10.364589593081895,True
562,43,2,12,-3.0,2.0,6,0,0.0,192,7.708150740899228e-27,1.9173899450572456e-22,4.999595720839104,8.296584367383614e-05,38.19843960859136,False,-13.345821800509931,True
563,43,2,12,-3.0,2.0,7,1/3,0.3333333333333333,24,6.2936787360521126e-27,1.9173899450572456e-22,6.123418191654999,0.00010161512746336764,32.15102567189494,False,-19.393235737206346,True
564,43,2,12,-3.0,2.0,8,1/2,0.5,48,5.4504856780601775e-27,1.9173899450572456e-22,7.070823380456159,0.00011733685281452587,26.04472024254263,False,-25.499541166558657,True
565,43,2,12,-3.0,2.0,9,1/sqrt(3),0.5773502691896258,48,5.01118573239441e-27,1.9173899450572456e-22,7.690734214962595,0.00012762396966539523,21.5533276584655,False,-29.99093375063579,True
566,43,2,12,-3.0,2.0,10,1/sqrt(2),0.7071067811865475,48,4.1716211549817485e-27,1.9173899450572456e-22,9.238653064831274,0.00015331092526916452,8.634036648688856,False,-42.91022476041243,True
567,43,2,12,-3.0,2.0,11,sqrt(2/3),0.816496580927726,48,3.3019636354192916e-27,1.9173899450572456e-22,11.672009492077441,0.00019369128404580309,-16.573723522824423,False,-68.11798493192572,True
568,43,2,12,-3.0,2.0,12,1,1.0,26,6.395724356185668e-31,1.9173899450572456e-22,60260.89232172859,1.0000000102350879,-1815687511.6120765,True,-1815687563.156338,False
569,44,2,13,-3.0,2.5,0,-1,-1.0,26,1.0901035257077905e-26,2.1091289395646265e-22,3.8884554291352704,6.452701443871372e-05,42.78979602666604,False,-8.75446538243525,True
570,44,2,13,-3.0,2.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388911314720047e-26,2.1091289395646265e-22,4.080200824878479,6.770893542126449e-05,42.07393819802863,False,-9.47032321107266,True
571,44,2,13,-3.0,2.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071243360796767e-26,2.1091289395646265e-22,4.208937598689688,6.984525916571759e-05,41.57143457557284,False,-9.972826833528451,True
572,44,2,13,-3.0,2.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680924180475058e-27,2.1091289395646265e-22,4.378682970874473,7.266210052637793e-05,40.88210695165655,False,-10.662154457444736,True
573,44,2,13,-3.0,2.5,4,-1/2,-0.5,48,9.440573466732842e-27,2.1091289395646265e-22,4.490190559543459,7.451251437712121e-05,40.41277424387692,False,-11.131487165224371,True
574,44,2,13,-3.0,2.5,5,-1/3,-0.3333333333333333,24,8.900658025244821e-27,2.1091289395646265e-22,4.762633104905504,7.903356505615807e-05,39.2112343458937,False,-12.333027063207588,True
575,44,2,13,-3.0,2.5,6,0,0.0,192,7.708195968286275e-27,2.1091289395646265e-22,5.499569310359102,9.126266065371006e-05,35.57378112732738,False,-15.97048028177391,True
576,44,2,13,-3.0,2.5,7,1/3,0.3333333333333333,24,6.293715666333723e-27,2.1091289395646265e-22,6.735758278871097,0.00011177661146885187,28.213925183330478,False,-23.33033622577081,True
577,44,2,13,-3.0,2.5,8,1/2,0.5,48,5.450517662592188e-27,2.1091289395646265e-22,7.777892805447748,0.00012907032381016782,20.795177766646137,False,-30.74908364245515,True
578,44,2,13,-3.0,2.5,9,1/sqrt(3),0.5773502691896258,48,5.0112151403529746e-27,2.1091289395646265e-22,8.459788081755114,0.0001403860421311982,15.343010978514847,False,-36.20125043058644,True
579,44,2,13,-3.0,2.5,10,1/sqrt(2),0.7071067811865475,48,4.171645639147287e-27,2.1091289395646265e-22,10.162483775274882,0.00016864144369173998,-0.3276522357191567,False,-51.871913644820445,True
580,44,2,13,-3.0,2.5,11,sqrt(2/3),0.816496580927726,48,3.3019830202306245e-27,2.1091289395646265e-22,12.83915489425224,0.00021305949067456208,-30.877775801226846,False,-82.42203721032814,True
581,44,2,13,-3.0,2.5,12,1,1.0,26,7.035296913762884e-31,2.1091289395646265e-22,60260.891277134266,0.9999999929005567,-1815687448.759201,True,-1815687500.3034625,False
582,45,2,14,-3.0,3.0,0,-1,-1.0,26,1.090109921432212e-26,2.3008679340686944e-22,4.241985996378134,7.039368114809145e-05,41.352610375055086,False,-10.191651034046203,True
583,45,2,14,-3.0,3.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388972267707629e-26,2.3008679340686944e-22,4.451158768710452,7.386480091439794e-05,40.49154452446155,False,-11.052716884639736,True
584,45,2,14,-3.0,3.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071302450269659e-26,2.3008679340686944e-22,4.591596327398505,7.619529345632144e-05,39.88762814638443,False,-11.65663326271686,True
585,45,2,14,-3.0,3.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680980980256961e-27,2.3008679340686944e-22,4.776769879734291,7.926815791445831e-05,39.05976812223253,False,-12.484493286868755,True
586,45,2,14,-3.0,3.0,4,-1/2,-0.5,48,9.44062885657676e-27,2.3008679340686944e-22,4.898412496051257,8.128675758790075e-05,38.49645151645339,False,-13.047809892647898,True
587,45,2,14,-3.0,3.0,5,-1/3,-0.3333333333333333,24,8.900710247877692e-27,2.3008679340686944e-22,5.195617854105063,8.621873502210417e-05,37.05534308165642,False,-14.488918327444871,True
