physics_orbit_id,frequency_i,frequency_j,x_i,x_j,width_i,width_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI,DeltaE_SI,p_parallel_over_sigma,required_speed_over_c,active,background_lane,max_fractional_detuning
2421,7,11,-3.5,-1.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.3018086041823206e-27,7.669559780228981e-23,4.6689040461634255,7.747817720692095e-05,True,series_v0_8,8.213320437901116e-05
2422,7,11,-3.5,-1.5,0.5,0.5,12,1,1.0,26,2.5582896908763753e-31,7.669559780228981e-23,60260.89353714761,1.0000000304043717,False,series_v0_8,8.213320437901116e-05
2423,7,12,-3.5,-1.0,0.5,0.5,0,-1,-1.0,26,1.090052359912417e-26,9.586949725302793e-23,1.7672056592924712,2.932591286476463e-05,True,series_v0_8,8.213320437901116e-05
2424,7,12,-3.5,-1.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388423692408845e-26,9.586949725302793e-23,1.8543835224556136,3.0772586830194473e-05,True,series_v0_8,8.213320437901116e-05
2425,7,12,-3.5,-1.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.007077064763063e-26,9.586949725302793e-23,1.9129133894320864,3.1743861322165884e-05,True,series_v0_8,8.213320437901116e-05
2426,7,12,-3.5,-1.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.68046978614843e-27,9.586949725302793e-23,1.9900867830214755,3.3024516012229915e-05,True,series_v0_8,8.213320437901116e-05
2427,7,12,-3.5,-1.0,0.5,0.5,4,-1/2,-0.5,48,9.440130352747415e-27,9.586949725302793e-23,2.0407823022237217,3.386578333781912e-05,True,series_v0_8,8.213320437901116e-05
2428,7,12,-3.5,-1.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900240250921866e-27,9.586949725302793e-23,2.164643320299798,3.592119630254125e-05,True,series_v0_8,8.213320437901116e-05
2429,7,12,-3.5,-1.0,0.5,0.5,6,0,0.0,192,7.707834158741553e-27,9.586949725302793e-23,2.4996691053179254,4.148078520903249e-05,True,series_v0_8,8.213320437901116e-05
2430,7,12,-3.5,-1.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.293420239678618e-27,9.586949725302793e-23,3.0616458919011293,5.080651489346418e-05,True,series_v0_8,8.213320437901116e-05
2431,7,12,-3.5,-1.0,0.5,0.5,8,1/2,0.5,48,5.450261806598208e-27,9.586949725302793e-23,3.5353932637037206,5.8668120628111024e-05,True,series_v0_8,8.213320437901116e-05
2432,7,12,-3.5,-1.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.010979899859264e-27,9.586949725302793e-23,3.8453746056194205,6.38121092606294e-05,True,series_v0_8,8.213320437901116e-05
2433,7,12,-3.5,-1.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171449795951945e-27,9.586949725302793e-23,4.619391041452339,7.665653313046899e-05,True,series_v0_8,8.213320437901116e-05
2434,7,12,-3.5,-1.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301827982243285e-27,9.586949725302793e-23,5.83614537619197,9.684797571145594e-05,True,series_v0_8,8.213320437901116e-05
2435,7,12,-3.5,-1.0,0.5,0.5,12,1,1.0,26,3.197862178092834e-31,9.586949725302793e-23,60260.89232185192,1.0000000102371347,False,series_v0_8,8.213320437901116e-05
2436,7,13,-3.5,-0.5,0.5,0.5,0,-1,-1.0,26,1.0900587556368387e-26,1.1504339670343472e-22,2.1207652668066483,3.519306148322951e-05,True,series_v0_8,8.213320437901116e-05
2437,7,13,-3.5,-0.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.038848464517969e-26,1.1504339670343472e-22,2.2253719383036006,3.6928957991517565e-05,True,series_v0_8,8.213320437901116e-05
2438,7,13,-3.5,-0.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.007082973674667e-26,1.1504339670343472e-22,2.295603551449848,3.8094417233144984e-05,True,series_v0_8,8.213320437901116e-05
2439,7,13,-3.5,-0.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680526585394632e-27,1.1504339670343472e-22,2.388206392732397,3.9631116054927245e-05,True,series_v0_8,8.213320437901116e-05
2440,7,13,-3.5,-0.5,0.5,0.5,4,-1/2,-0.5,48,9.440185741941456e-27,1.1504339670343472e-22,2.449037772265095,4.064058302117358e-05,True,series_v0_8,8.213320437901116e-05
2441,7,13,-3.5,-0.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900292472635673e-27,1.1504339670343472e-22,2.5976636375628925,4.3106956503091064e-05,True,series_v0_8,8.213320437901116e-05
2442,7,13,-3.5,-0.5,0.5,0.5,6,0,0.0,192,7.707879384802033e-27,1.1504339670343472e-22,2.9996778993044715,4.977818638979611e-05,True,series_v0_8,8.213320437901116e-05
2443,7,13,-3.5,-0.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.2934571677939575e-27,1.1504339670343472e-22,3.6740290981363843,6.096871443796445e-05,True,series_v0_8,8.213320437901116e-05
2444,7,13,-3.5,-0.5,0.5,0.5,8,1/2,0.5,48,5.4502937883161504e-27,1.1504339670343472e-22,4.242512481170514,7.040241790550548e-05,True,series_v0_8,8.213320437901116e-05
2445,7,13,-3.5,-0.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011009304599235e-27,1.1504339670343472e-22,4.614482632213821,7.657508048183329e-05,True,series_v0_8,8.213320437901116e-05
2446,7,13,-3.5,-0.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171474275933072e-27,1.1504339670343472e-22,5.543286819692957,9.198813132128502e-05,True,series_v0_8,8.213320437901116e-05
2447,7,13,-3.5,-0.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301847361429383e-27,1.1504339670343472e-22,7.00337300307522,0.00011621754681900247,True,series_v0_8,8.213320437901116e-05
2448,7,13,-3.5,-0.5,0.5,0.5,12,1,1.0,26,3.8374346079783016e-31,1.1504339670343472e-22,60260.89241177326,1.0000000117293353,False,series_v0_8,8.213320437901116e-05
2449,7,14,-3.5,0.0,0.5,0.5,0,-1,-1.0,26,1.0900651513612605e-26,1.3421729615417284e-22,2.474320725455947,4.106014125331261e-05,True,series_v0_8,8.213320437901116e-05
2450,7,14,-3.5,0.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388545597986661e-26,1.3421729615417284e-22,2.596356000744169,4.3085256910175545e-05,True,series_v0_8,8.213320437901116e-05
2451,7,14,-3.5,0.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070888825922191e-26,1.3421729615417284e-22,2.6782892227279373,4.444489862249747e-05,True,series_v0_8,8.213320437901116e-05
2452,7,14,-3.5,0.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680583384730124e-27,1.3421729615417284e-22,2.7863213306205226,4.623763857101213e-05,True,series_v0_8,8.213320437901116e-05
2453,7,14,-3.5,0.0,0.5,0.5,4,-1/2,-0.5,48,9.440241131243818e-27,1.3421729615417284e-22,2.857288451525634,4.7415303203865185e-05,True,series_v0_8,8.213320437901116e-05
2454,7,14,-3.5,0.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900344694502668e-27,1.3421729615417284e-22,3.0306788733908436,5.029263237971206e-05,True,series_v0_8,8.213320437901116e-05
2455,7,14,-3.5,0.0,0.5,0.5,6,0,0.0,192,7.707924611127845e-27,1.3421729615417284e-22,3.4996808256002105,5.807549019910303e-05,True,series_v0_8,8.213320437901116e-05
2456,7,14,-3.5,0.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.293494096342577e-27,1.3421729615417284e-22,4.286405117567972,7.113079472097583e-05,True,series_v0_8,8.213320437901116e-05
2457,7,14,-3.5,0.0,0.5,0.5,8,1/2,0.5,48,5.45032577059694e-27,1.3421729615417284e-22,4.9496233995931025,8.213657746432376e-05,True,series_v0_8,8.213320437901116e-05
2458,7,14,-3.5,0.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0110387099829636e-27,1.3421729615417284e-22,5.383581631888794,8.933790190572799e-05,True,series_v0_8,8.213320437901116e-05
2459,7,14,-3.5,0.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171498756751132e-27,1.3421729615417284e-22,6.467171753090618,0.00010731954954724074,True,series_v0_8,8.213320437901116e-05
2460,7,14,-3.5,0.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301866741740594e-27,1.3421729615417284e-22,8.170586925901619,0.00013558689051443374,True,series_v0_8,8.213320437901116e-05
2461,7,14,-3.5,0.0,0.5,0.5,12,1,1.0,26,4.477007005103203e-31,1.3421729615417284e-22,60260.89291711046,1.0000000201151586,False,series_v0_8,8.213320437901116e-05
2462,7,15,-3.5,0.5,0.5,0.5,0,-1,-1.0,26,1.0900715470856822e-26,1.5339119560491093e-22,2.8278720353072844,4.6927152176124397e-05,True,series_v0_8,8.213320437901116e-05
2463,7,15,-3.5,0.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388606550829757e-26,1.5339119560491093e-22,2.9673357098436646,4.9241483587269396e-05,True,series_v0_8,8.213320437901116e-05
2464,7,15,-3.5,0.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0070947915157187e-26,1.5339119560491093e-22,3.0609704033320075,5.0795305491312786e-05,True,series_v0_8,8.213320437901116e-05
2465,7,15,-3.5,0.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680640184154906e-27,1.5339119560491093e-22,3.1844315967501875,5.2844083561552206e-05,True,series_v0_8,8.213320437901116e-05
2466,7,15,-3.5,0.5,0.5,0.5,4,-1/2,-0.5,48,9.440296520654498e-27,1.5339119560491093e-22,3.2655343400685557,5.418994388694301e-05,True,series_v0_8,8.213320437901116e-05
2467,7,15,-3.5,0.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.90039691652285e-27,1.5339119560491093e-22,3.4636890278432544,5.7478223933393293e-05,True,series_v0_8,8.213320437901116e-05
2468,7,15,-3.5,0.5,0.5,0.5,6,0,0.0,192,7.70796983771898e-27,1.5339119560491093e-22,3.9996778842481566,6.637269663766706e-05,True,series_v0_8,8.213320437901116e-05
2469,7,15,-3.5,0.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.29353102532447e-27,1.5339119560491093e-22,4.898773950185347,8.129275574232332e-05,True,series_v0_8,8.213320437901116e-05
2470,7,15,-3.5,0.5,0.5,0.5,8,1/2,0.5,48,5.4503577534405674e-27,1.5339119560491093e-22,5.656726018886301,9.387059930315228e-05,True,series_v0_8,8.213320437901116e-05
2471,7,15,-3.5,0.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.0110681160104384e-27,1.5339119560491093e-22,6.152671604493562,0.0001021005735298114,True,series_v0_8,8.213320437901116e-05
2472,7,15,-3.5,0.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171523238406112e-27,1.5339119560491093e-22,7.391045841264228,0.0001226507878020121,True,series_v0_8,8.213320437901116e-05
2473,7,15,-3.5,0.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301886123176902e-27,1.5339119560491093e-22,9.337787143699169,0.0001549560067816199,True,series_v0_8,8.213320437901116e-05
2474,7,15,-3.5,0.5,0.5,0.5,12,1,1.0,26,5.116579596743962e-31,1.5339119560491093e-22,60260.89100518754,0.9999999883877337,False,series_v0_8,8.213320437901116e-05
2475,7,16,-3.5,1.0,0.5,0.5,0,-1,-1.0,26,1.0900779428101036e-26,1.7256509505531774e-22,3.181419196427579,5.279409425277533e-05,True,series_v0_8,8.213320437901116e-05
2476,7,16,-3.5,1.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388667503708976e-26,1.7256509505531774e-22,3.3383110656684343,5.5397638023900116e-05,True,series_v0_8,8.213320437901116e-05
2477,7,16,-3.5,1.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071007004451663e-26,1.7256509505531774e-22,3.4436470933277104,5.714563784068042e-05,True,series_v0_8,8.213320437901116e-05
2478,7,16,-3.5,1.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680696983668971e-27,1.7256509505531774e-22,3.582537191185734,5.9450451027615194e-05,True,series_v0_8,8.213320437901116e-05
2479,7,16,-3.5,1.0,0.5,0.5,4,-1/2,-0.5,48,9.440351910173492e-27,1.7256509505531774e-22,3.673775437957085,6.096450507145622e-05,True,series_v0_8,8.213320437901116e-05
2480,7,16,-3.5,1.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900449138696212e-27,1.7256509505531774e-22,3.8966941009797322,6.466373116512394e-05,True,series_v0_8,8.213320437901116e-05
2481,7,16,-3.5,1.0,0.5,0.5,6,0,0.0,192,7.708015064575434e-27,1.7256509505531774e-22,4.499669075291326,7.466980570620203e-05,True,series_v0_8,8.213320437901116e-05
2482,7,16,-3.5,1.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.293567954739625e-27,1.7256509505531774e-22,5.511135595977975,9.14545975018321e-05,True,series_v0_8,8.213320437901116e-05
2483,7,16,-3.5,1.0,0.5,0.5,8,1/2,0.5,48,5.4503897368470204e-27,1.7256509505531774e-22,6.363820338964951,0.00010560448342057782,True,series_v0_8,8.213320437901116e-05
2484,7,16,-3.5,1.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011097522681645e-27,1.7256509505531774e-22,6.921752549877375,0.00011486309535158191,True,series_v0_8,8.213320437901116e-05
2485,7,16,-3.5,1.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1715477208979915e-27,1.7256509505531774e-22,8.314909083832754,0.00013798184607927602,True,series_v0_8,8.213320437901116e-05
2486,7,16,-3.5,1.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.3019055057382825e-27,1.7256509505531774e-22,10.504973655495975,0.00017432489560443285,True,series_v0_8,8.213320437901116e-05
2487,7,16,-3.5,1.0,0.5,0.5,12,1,1.0,26,5.7561520314070125e-31,1.7256509505531774e-22,60260.891161412306,0.9999999909802072,False,series_v0_8,8.213320437901116e-05
2488,7,17,-3.5,1.5,0.5,0.5,0,-1,-1.0,26,1.0900843385345254e-26,1.9173899450605586e-22,3.53496220890207,5.8660967484679926e-05,True,series_v0_8,8.213320437901116e-05
2489,7,17,-3.5,1.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388728456624318e-26,1.9173899450605586e-22,3.7092820683040544,6.155372022148778e-05,True,series_v0_8,8.213320437901116e-05
2490,7,17,-3.5,1.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071066093805611e-26,1.9173899450605586e-22,3.8263192928005347,6.3495895672019e-05,True,series_v0_8,8.213320437901116e-05
2491,7,17,-3.5,1.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680753783272323e-27,1.9173899450605586e-22,3.9806381140121307,6.60567409706111e-05,True,series_v0_8,8.213320437901116e-05
2492,7,17,-3.5,1.5,0.5,0.5,4,-1/2,-0.5,48,9.440407299800802e-27,1.9173899450605586e-22,4.082011745275597,6.7738986758805e-05,True,series_v0_8,8.213320437901116e-05
2493,7,17,-3.5,1.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900501361022752e-27,1.9173899450605586e-22,4.329694092882323,7.184915407626552e-05,True,series_v0_8,8.213320437901116e-05
2494,7,17,-3.5,1.5,0.5,0.5,6,0,0.0,192,7.708060291697201e-27,1.9173899450605586e-22,4.999654398798655,8.296681740585189e-05,True,series_v0_8,8.213320437901116e-05
2495,7,17,-3.5,1.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.293604884588037e-27,1.9173899450605586e-22,6.123490054967069,0.00010161631999985421,True,series_v0_8,8.213320437901116e-05
2496,7,17,-3.5,1.5,0.5,0.5,8,1/2,0.5,48,5.450421720816292e-27,1.9173899450605586e-22,7.070906359780544,0.00011733822981579546,True,series_v0_8,8.213320437901116e-05
2497,7,17,-3.5,1.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011126929996575e-27,1.9173899450605586e-22,7.690824467929354,0.00012762546736919955,True,series_v0_8,8.213320437901116e-05
2498,7,17,-3.5,1.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.171572204226757e-27,1.9173899450605586e-22,9.238761480463069,0.00015331272437350447,True,series_v0_8,8.213320437901116e-05
2499,7,17,-3.5,1.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.301924889424715e-27,1.9173899450605586e-22,11.672146460380715,0.0001936935569677496,True,series_v0_8,8.213320437901116e-05
2500,7,17,-3.5,1.5,0.5,0.5,12,1,1.0,26,6.395724356185668e-31,1.9173899450605586e-22,60260.89232183271,1.0000000102368158,False,series_v0_8,8.213320437901116e-05
2501,7,18,-3.5,2.0,0.5,0.5,0,-1,-1.0,26,1.0900907342589471e-26,2.1091289395646265e-22,3.8885010727915623,6.452777187284721e-05,True,series_v0_8,8.213320437901116e-05
2502,7,18,-3.5,2.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388789409575782e-26,2.1091289395646265e-22,4.0802487178104565,6.770973018102696e-05,True,series_v0_8,8.213320437901116e-05
2503,7,18,-3.5,2.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071125183219036e-26,2.1091289395646265e-22,4.208987001809513,6.984607898630816e-05,True,series_v0_8,8.213320437901116e-05
2504,7,18,-3.5,2.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680810582964958e-27,2.1091289395646265e-22,4.378734365286836,7.266295339149341e-05,True,series_v0_8,8.213320437901116e-05
2505,7,18,-3.5,2.0,0.5,0.5,4,-1/2,-0.5,48,9.440462689536423e-27,2.1091289395646265e-22,4.49024326208026,7.451338894992142e-05,True,series_v0_8,8.213320437901116e-05
2506,7,18,-3.5,2.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.900553583502472e-27,2.1091289395646265e-22,4.762689003603151,7.903449266768297e-05,True,series_v0_8,8.213320437901116e-05
2507,7,18,-3.5,2.0,0.5,0.5,6,0,0.0,192,7.70810551908428e-27,2.1091289395646265e-22,5.499633854804519,9.126373173718709e-05,True,series_v0_8,8.213320437901116e-05
2508,7,18,-3.5,2.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.293641814869699e-27,2.1091289395646265e-22,6.73583732713152,0.00011177792323603932,True,series_v0_8,8.213320437901116e-05
2509,7,18,-3.5,2.0,0.5,0.5,8,1/2,0.5,48,5.45045370534837e-27,2.1091289395646265e-22,7.7779840812357275,0.00012907183848718964,True,series_v0_8,8.213320437901116e-05
