physics_orbit_id,frequency_i,frequency_j,x_i,x_j,mu,q_dimensionless,delta_dimensionless,log_S_MJ_over_S_MB,S_MJ_over_S_MB,delta_even_residual,full_mean_amp2,amplitude_quad_change
680,3,7,-2.5,-0.5,0.5,1.0863507448808582e-08,5.099114825883081e-13,-7.126331524887064e-09,0.9999999928736685,0.0,9354550000.318949,8.155811376271303e-16
681,3,7,-2.5,-0.5,0.5773502691896258,9.987927074599406e-09,5.099114825883081e-13,-9.767148867467768e-09,0.9999999902328511,3.552713678800501e-15,10558365403.638248,2.547138188018112e-14
682,3,7,-2.5,-0.5,0.7071067811865475,8.314568642544132e-09,5.099114825883081e-13,-1.9779278659370902e-08,0.9999999802207216,-3.552713678800501e-15,12590764936.4943,6.665467925661801e-15
683,3,7,-2.5,-0.5,0.816496580927726,6.581231161780489e-09,5.099114825883081e-13,-4.959050414754529e-08,0.9999999504094971,0.0,14291137289.942823,2.842777663853007e-14
685,3,8,-2.5,0.0,-1.0,2.1727142357537132e-08,6.373893532364865e-13,-1.524913528783145e-09,0.9999999984750865,0.0,50359043.48011931,4.882323862953241e-15
686,3,8,-2.5,0.0,-0.816496580927726,2.0706414548151922e-08,6.373893532364865e-13,-1.7389822914992692e-09,0.9999999982610177,0.0,55656256.86300453,4.819240757593023e-15
687,3,8,-2.5,0.0,-0.7071067811865475,2.007326212556956e-08,6.373893532364865e-13,-1.900698265444589e-09,0.9999999980993017,-3.552713678800501e-15,70062233.6969337,1.9141617911405284e-15
688,3,8,-2.5,0.0,-0.5773502691896258,1.9295306617049318e-08,6.373893532364865e-13,-2.1378276926498074e-09,0.9999999978621723,0.0,284933541.719269,1.5479903442623107e-14
689,3,8,-2.5,0.0,-0.5,1.8816257235966975e-08,6.373893532364865e-13,-2.3093704726306896e-09,0.9999999976906295,-3.552713678800501e-15,698904981.4929613,1.876223835545519e-15
690,3,8,-2.5,0.0,-0.3333333333333333,1.774013745207586e-08,6.373893532364865e-13,-2.785643715697006e-09,0.9999999972143563,0.0,2665453090.134118,1.0733720881483574e-14
691,3,8,-2.5,0.0,0.0,1.5363409703430904e-08,6.373893532364865e-13,-4.550660293034525e-09,0.9999999954493397,0.0,10138882098.54363,3.762443658530116e-15
692,3,8,-2.5,0.0,0.3333333333333333,1.2544171499640975e-08,6.373893532364865e-13,-9.593573935262611e-09,0.9999999904064261,-3.552713678800501e-15,19083010153.48725,8.195907597001608e-15
693,3,8,-2.5,0.0,0.5,1.086357119279245e-08,6.373893532364865e-13,-1.6653643797326367e-08,0.9999999833463563,0.0,23314970290.992104,5.399321045425545e-15
694,3,8,-2.5,0.0,0.5773502691896258,9.987985682058334e-09,6.373893532364865e-13,-2.310080660095082e-08,0.9999999768991936,0.0,25170081282.90273,7.729397388916126e-15
695,3,8,-2.5,0.0,0.7071067811865475,8.314617433720215e-09,6.373893532364865e-13,-4.754389948402604e-08,0.9999999524561016,0.0,28106208583.064587,2.578762903316224e-15
696,3,8,-2.5,0.0,0.816496580927726,6.58126978561371e-09,6.373893532364865e-13,-1.2032350937829506e-07,0.9999998796764978,3.552713678800501e-15,30399995023.083435,4.015471463311396e-15
698,3,9,-2.5,0.5,-1.0,2.172726983540778e-08,7.648672238846648e-13,-2.6076811820985313e-09,0.9999999973923188,0.0,78696030.67276405,4.9231223954745785e-15
699,3,9,-2.5,0.5,-0.816496580927726,2.0706536037586497e-08,7.648672238846648e-13,-3.0515607818415447e-09,0.9999999969484392,0.0,103519915.0809666,2.4470628680218664e-15
700,3,9,-2.5,0.5,-0.7071067811865475,2.0073379900417155e-08,7.648672238846648e-13,-3.386880109701451e-09,0.9999999966131199,0.0,568990741.0560917,0.0
701,3,9,-2.5,0.5,-0.5773502691896258,1.9295419827789516e-08,7.648672238846648e-13,-3.878579235561119e-09,0.9999999961214208,0.0,3233537391.636405,8.405567873709729e-15
702,3,9,-2.5,0.5,-0.5,1.881636763622887e-08,7.648672238846648e-13,-4.2342769290826254e-09,0.9999999957657231,3.552713678800501e-15,6067525745.739711,5.344011400459163e-15
703,3,9,-2.5,0.5,-0.3333333333333333,1.7740241539000753e-08,7.648672238846648e-13,-5.221860277515589e-09,0.9999999947781397,0.0,14091667212.672909,8.797941312530927e-15
704,3,9,-2.5,0.5,0.0,1.5363499846806436e-08,7.648672238846648e-13,-8.881720248155034e-09,0.9999999911182798,-3.552713678800501e-15,31065013335.109608,1.1051749767582665e-15
705,3,9,-2.5,0.5,0.3333333333333333,1.2544245103773878e-08,7.648672238846648e-13,-1.933845084067798e-08,0.9999999806615494,0.0,44262328910.633415,1.7409134734235175e-14
706,3,9,-2.5,0.5,0.5,1.0863634937898163e-08,7.648672238846648e-13,-3.397786940695369e-08,0.9999999660221311,3.552713678800501e-15,49268053048.96974,2.6325316103385617e-15
707,3,9,-2.5,0.5,0.5773502691896258,9.988044290800374e-09,7.648672238846648e-13,-4.7346397025194165e-08,0.9999999526536041,0.0,51277492246.81043,1.1456554389958324e-14
708,3,9,-2.5,0.5,0.7071067811865475,8.31466622656444e-09,7.648672238846648e-13,-9.803040867950585e-08,0.9999999019695961,0.0,54250727018.72572,1.1953729853839706e-14
709,3,9,-2.5,0.5,0.816496580927726,6.5813084116894635e-09,7.648672238846648e-13,-2.489426549345808e-07,0.999999751057376,0.0,56401930670.58509,7.575026043794964e-15
711,3,10,-2.5,1.0,-1.0,2.172739731327843e-08,8.923450945306406e-13,-4.3907206759286055e-09,0.9999999956092793,-3.552713678800501e-15,139933643.33313948,4.898417554134112e-15
712,3,10,-2.5,1.0,-0.816496580927726,2.0706657527093073e-08,8.923450945306406e-13,-5.213045994878485e-09,0.999999994786954,-3.552713678800501e-15,1371439736.0359375,1.2343028039379602e-14
713,3,10,-2.5,1.0,-0.7071067811865475,2.0073497675383302e-08,8.923450945306406e-13,-5.83424508704411e-09,0.9999999941657549,3.552713678800501e-15,9335249364.28048,1.1237426094484737e-14
714,3,10,-2.5,1.0,-0.5773502691896258,1.9295533038707685e-08,8.923450945306406e-13,-6.745167979715916e-09,0.999999993254832,-3.552713678800501e-15,24824180097.87928,7.990767752665725e-15
715,3,10,-2.5,1.0,-0.5,1.8816478036706654e-08,8.923450945306406e-13,-7.4041288655735116e-09,0.9999999925958711,0.0,34331239676.46432,1.2667048798106108e-14
716,3,10,-2.5,1.0,-0.3333333333333333,1.7740345626230972e-08,8.923450945306406e-13,-9.233701803168515e-09,0.9999999907662982,0.0,51999468418.28356,1.2177811915305971e-14
717,3,10,-2.5,1.0,0.0,1.5363589990710804e-08,8.923450945306406e-13,-1.601387822347533e-08,0.9999999839861219,3.552713678800501e-15,74336088963.5558,2.668478535503133e-15
718,3,10,-2.5,1.0,0.3333333333333333,1.2544318708770361e-08,8.923450945306406e-13,-3.5385809837862325e-08,0.9999999646141908,0.0,85204702685.65744,7.700606997105883e-15
719,3,10,-2.5,1.0,0.5,1.0863698684125701e-08,8.923450945306406e-13,-6.250651551908959e-08,0.9999999374934865,-3.552713678800501e-15,88196997472.83504,8.650401657493928e-16
720,3,10,-2.5,1.0,0.5773502691896258,9.988102900825503e-09,8.923450945306406e-13,-8.72727721201727e-08,0.9999999127272317,-3.552713678800501e-15,89214742637.9634,3.5917221844469686e-15
721,3,10,-2.5,1.0,0.7071067811865475,8.314715021076771e-09,8.923450945306406e-13,-1.8116896072228883e-07,0.9999998188310557,-7.105427357601002e-15,90503231003.9254,6.743975388829237e-16
722,3,10,-2.5,1.0,0.816496580927726,6.581347040007711e-09,8.923450945306406e-13,-4.607459693772853e-07,0.9999995392541368,0.0,91240150842.09875,8.696358170463414e-15
724,3,11,-2.5,1.5,-1.0,2.1727524791149077e-08,1.0198229651788188e-12,-7.125709799993274e-09,0.9999999928742902,0.0,314983401.6214115,4.9200077089230704e-15
725,3,11,-2.5,1.5,-0.816496580927726,2.070677901667165e-08,1.0198229651788188e-12,-8.528520112349725e-09,0.9999999914714799,0.0,35604857571.94991,1.457101259502631e-14
726,3,11,-2.5,1.5,-0.7071067811865475,2.0073615450467988e-08,1.0198229651788188e-12,-9.588255522885447e-09,0.9999999904117445,-7.105427357601002e-15,77107080358.61047,7.915635758238675e-15
727,3,11,-2.5,1.5,-0.5773502691896258,1.9295646249803806e-08,1.0198229651788188e-12,-1.1142198275138071e-08,0.9999999888578018,0.0,108047831246.77509,1.2003915815304362e-14
728,3,11,-2.5,1.5,-0.5,1.8816588437400333e-08,1.0198229651788188e-12,-1.2266337279243089e-08,0.9999999877336628,0.0,119183195189.24934,1.1906606300990526e-14
729,3,11,-2.5,1.5,-0.3333333333333333,1.7740449713766507e-08,1.0198229651788188e-12,-1.5387431773206117e-08,0.9999999846125683,0.0,132397266724.86523,4.379501168856855e-15
730,3,11,-2.5,1.5,0.0,1.5363680135144e-08,1.0198229651788188e-12,-2.6953838272447683e-08,0.9999999730461621,3.552713678800501e-15,138695144209.56848,2.8604355104569694e-15
731,3,11,-2.5,1.5,0.3333333333333333,1.254439231463041e-08,1.0198229651788188e-12,-6.000072261258538e-08,0.9999999399992792,7.105427357601002e-15,136056774263.359,9.532763637347164e-15
732,3,11,-2.5,1.5,0.5,1.0863762431475045e-08,1.0198229651788188e-12,-1.0626636637312004e-07,0.9999998937336393,-7.105427357601002e-15,133711039531.0604,7.417646983681591e-15
733,3,11,-2.5,1.5,0.5773502691896258,9.988161512133699e-09,1.0198229651788188e-12,-1.4851551100036886e-07,0.9999998514845,0.0,132527744115.8,2.187594711747124e-15
734,3,11,-2.5,1.5,0.7071067811865475,8.314763817257187e-09,1.0198229651788188e-12,-3.086944957431115e-07,0.9999996913055519,3.552713678800501e-15,130467943264.28804,4.327309691460712e-15
735,3,11,-2.5,1.5,0.816496580927726,6.581385670568416e-09,1.0198229651788188e-12,-7.856293287034077e-07,0.9999992143709799,1.4210854715202004e-14,128676978344.24287,5.336195461285645e-15
737,3,12,-2.5,2.0,-1.0,2.172765226901972e-08,1.1473008358247947e-12,-1.1103029606829296e-08,0.9999999888969705,0.0,1261520238.6021166,4.913819744588143e-15
738,3,12,-2.5,2.0,-0.816496580927726,2.0706900506322225e-08,1.1473008358247947e-12,-1.3350017979973927e-08,0.9999999866499821,-3.552713678800501e-15,270485628984.63303,1.726224594871274e-14
739,3,12,-2.5,2.0,-0.7071067811865475,2.0073733225671225e-08,1.1473008358247947e-12,-1.5047451284999624e-08,0.9999999849525488,3.552713678800501e-15,275754660275.40393,1.3944333125357431e-14
740,3,12,-2.5,2.0,-0.5773502691896258,1.929575946107789e-08,1.1473008358247947e-12,-1.7536510910076686e-08,0.9999999824634892,0.0,261574711449.15927,1.3416898999646321e-14
741,3,12,-2.5,2.0,-0.5,1.8816698838309903e-08,1.1473008358247947e-12,-1.9337125678475786e-08,0.9999999806628745,0.0,251723642640.06628,8.971349522694978e-15
742,3,12,-2.5,2.0,-0.3333333333333333,1.774055380160735e-08,1.1473008358247947e-12,-2.4336397785873487e-08,0.9999999756636025,0.0,232035220956.2407,1.1442354681902835e-14
743,3,12,-2.5,2.0,0.0,1.5363770280106008e-08,1.1473008358247947e-12,-4.286311394707809e-08,0.9999999571368869,0.0,201666320641.17343,7.717681759783327e-15
744,3,12,-2.5,2.0,0.3333333333333333,1.254446592135401e-08,1.1473008358247947e-12,-9.57965884396117e-08,0.9999999042034161,1.7763568394002505e-15,180187945504.9748,1.0161915561934451e-14
745,3,12,-2.5,2.0,0.5,1.0863826179946174e-08,1.1473008358247947e-12,-1.699034619662143e-07,0.9999998300965525,-3.552713678800501e-15,171655085188.63226,3.3779015852505557e-15
746,3,12,-2.5,2.0,0.5773502691896258,9.988220124724937e-09,1.1473008358247947e-12,-2.3757683109693062e-07,0.9999997624231971,7.105427357601002e-15,168073129260.6031,6.355062460453456e-15
747,3,12,-2.5,2.0,0.7071067811865475,8.314812615105655e-09,1.1473008358247947e-12,-4.941465725494254e-07,0.9999995058535496,7.105427357601002e-15,162517731123.63065,1.8777999122929323e-16
748,3,12,-2.5,2.0,0.816496580927726,6.581424303371532e-09,1.1473008358247947e-12,-1.2580860264677085e-06,0.9999987419147649,-7.105427357601002e-15,158208254481.726,2.314739763103192e-15
750,3,13,-2.5,2.5,-1.0,2.172777974689037e-08,1.274778706472973e-12,-1.6651750200935567e-08,0.9999999833482499,0.0,93372136153528.31,5.020234293764597e-15
751,3,13,-2.5,2.5,-0.816496580927726,2.0707021996044798e-08,1.274778706472973e-12,-2.0076427631465776e-08,0.9999999799235726,7.105427357601002e-15,532386173918.9842,1.478914281017402e-14
752,3,13,-2.5,2.5,-0.7071067811865475,2.007385100099301e-08,1.274778706472973e-12,-2.2663531495936695e-08,0.9999999773364687,0.0,421681376260.278,1.1579388549960859e-14
753,3,13,-2.5,2.5,-0.5773502691896258,1.9295872672529934e-08,1.274778706472973e-12,-2.6457158242010337e-08,0.9999999735428421,3.552713678800501e-15,351182958679.4301,9.732729523245517e-15
754,3,13,-2.5,2.5,-0.5,1.881680923943535e-08,1.274778706472973e-12,-2.9201515872046002e-08,0.9999999707984846,0.0,322933191300.96,9.072116397195158e-15
755,3,13,-2.5,2.5,-0.3333333333333333,1.77406578897535e-08,1.274778706472973e-12,-3.6821020898969437e-08,0.9999999631789798,0.0,279741141964.27814,7.854638790602286e-15
756,3,13,-2.5,2.5,0.0,1.536386042559682e-08,1.274778706472973e-12,-6.505799809986001e-08,0.999999934942004,3.552713678800501e-15,228478205408.8384,6.4113062660782525e-15
757,3,13,-2.5,2.5,0.3333333333333333,1.2544539528941145e-08,1.274778706472973e-12,-1.4573508266835233e-07,0.999999854264928,-3.552713678800501e-15,197904325803.67603,5.551332989001261e-15
758,3,13,-2.5,2.5,0.5,1.0863889929539068e-08,1.274778706472973e-12,-2.5868299147191465e-07,0.999999741317042,-3.552713678800501e-15,186598651612.0488,5.233491729781303e-15
759,3,13,-2.5,2.5,0.5773502691896258,9.988278738599196e-09,1.274778706472973e-12,-3.6182548512897483e-07,0.9999996381745804,1.0658141036401503e-14,181970960064.82336,5.0311727949550976e-15
760,3,13,-2.5,2.5,0.7071067811865475,8.314861414622144e-09,1.274778706472973e-12,-7.528690950664441e-07,0.9999992471311884,2.1316282072803006e-14,174925844858.94818,4.535962263837032e-15
761,3,13,-2.5,2.5,0.816496580927726,6.5814629384170294e-09,1.274778706472973e-12,-1.9172061271888197e-06,0.9999980827957107,1.4210854715202004e-14,169582207620.93936,4.318978301291812e-15
763,3,14,-2.5,3.0,-1.0,2.1727907224761014e-08,1.4022565771189487e-12,-2.4139641396914158e-08,0.9999999758603589,0.0,1255155309.2922854,4.9387378683326784e-15
764,3,14,-2.5,3.0,-0.816496580927726,2.070714348583937e-08,1.4022565771189487e-12,-2.915360042266002e-08,0.9999999708464,-3.552713678800501e-15,269732361369.1243,1.7536733765889388e-14
765,3,14,-2.5,3.0,-0.7071067811865475,2.0073968776433325e-08,1.4022565771189487e-12,-3.294128347874903e-08,0.9999999670587171,3.552713678800501e-15,275338561553.2398,1.2635367478584343e-14
766,3,14,-2.5,3.0,-0.5773502691896258,1.929598588415992e-08,1.4022565771189487e-12,-3.849541485578811e-08,0.9999999615045859,-3.552713678800501e-15,261354678073.854,1.4829397546807216e-14
767,3,14,-2.5,3.0,-0.5,1.8816919640776685e-08,1.4022565771189487e-12,-4.251332796911811e-08,0.9999999574866729,3.552713678800501e-15,251571845284.07657,8.491532374530045e-15
768,3,14,-2.5,3.0,-0.3333333333333333,1.7740761978204952e-08,1.4022565771189487e-12,-5.3668781418991784e-08,0.99999994633122,3.552713678800501e-15,231973495798.6501,8.288047801563492e-15
769,3,14,-2.5,3.0,0.0,1.5363950571616424e-08,1.4022565771189487e-12,-9.500956643648806e-08,0.9999999049904381,1.7763568394002505e-15,201690645851.56085,7.868059799203222e-15
770,3,14,-2.5,3.0,0.3333333333333333,1.2544613137391803e-08,1.4022565771189487e-12,-2.13126110537587e-07,0.9999997868739122,0.0,180264531840.1428,5.248092412954231e-15
771,3,14,-2.5,3.0,0.5,1.086395368025371e-08,1.4022565771189487e-12,-3.784892648184268e-07,0.9999996215108068,-3.552713678800501e-15,171762397021.91748,6.218562694130921e-15
772,3,14,-2.5,3.0,0.5773502691896258,9.988337353756454e-09,1.4022565771189487e-12,-5.294966705093884e-07,0.9999994705034697,-7.105427357601002e-15,168199844774.82162,7.983202596278519e-15
773,3,14,-2.5,3.0,0.7071067811865475,8.314910215806629e-09,1.4022565771189487e-12,-1.1020101631231682e-06,0.9999988979904441,7.105427357601002e-15,162695559948.22278,6.377541320612631e-15
774,3,14,-2.5,3.0,0.816496580927726,6.581501575704859e-09,1.4022565771189487e-12,-2.80667603647089e-06,0.9999971933279023,-4.263256414560601e-14,158480100091.04797,4.2364102392936615e-15
776,3,15,-2.5,3.5,-1.0,2.1728034702631666e-08,1.529734447767127e-12,-3.3973165614042955e-08,0.9999999660268349,-3.552713678800501e-15,314188822.11059886,5.122159974135051e-15
777,3,15,-2.5,3.5,-0.816496580927726,2.0707264975705943e-08,1.529734447767127e-12,-4.1074248002814784e-08,0.9999999589257529,3.552713678800501e-15,35415270969.27922,1.443358809924569e-14
778,3,15,-2.5,3.5,-0.7071067811865475,2.007408655199219e-08,1.529734447767127e-12,-4.643860762598706e-08,0.9999999535613935,0.0,76885022245.63367,1.2701596116862142e-14
779,3,15,-2.5,3.5,-0.5773502691896258,1.9296099095967868e-08,1.529734447767127e-12,-5.4304713614783395e-08,0.9999999456952878,0.0,107876450297.89607,1.5983499265141543e-14
780,3,15,-2.5,3.5,-0.5,1.8817030042333895e-08,1.529734447767127e-12,-5.999514307575282e-08,0.9999999400048587,-3.552713678800501e-15,119049335877.95049,1.1150962234669412e-14
781,3,15,-2.5,3.5,-0.3333333333333333,1.77408660669617e-08,1.529734447767127e-12,-7.57941940321416e-08,0.9999999242058089,1.7763568394002505e-15,132335570824.70816,5.303973017237696e-15
782,3,15,-2.5,3.5,0.0,1.5364040718164823e-08,1.529734447767127e-12,-1.343436473177917e-07,0.9999998656563617,3.552713678800501e-15,138735904841.2576,9.01872305195006e-15
783,3,15,-2.5,3.5,0.3333333333333333,1.2544686746705966e-08,1.529734447767127e-12,-3.016277929646094e-07,0.9999996983722526,7.105427357601002e-15,136179616253.1492,3.137371843931304e-15
784,3,15,-2.5,3.5,0.5,1.0864017432090076e-08,1.529734447767127e-12,-5.358255954490687e-07,0.9999994641745481,0.0,133886093083.5027,8.661601381009251e-15
785,3,15,-2.5,3.5,0.5773502691896258,9.98839597019669e-09,1.529734447767127e-12,-7.496918463800739e-07,0.9999992503084346,0.0,132736104285.58084,1.1725494677969632e-14
786,3,15,-2.5,3.5,0.7071067811865475,8.314959018659074e-09,1.529734447767127e-12,-1.5605218237624285e-06,0.9999984394793938,1.4210854715202004e-14,130764123258.41016,6.06784958655675e-15
787,3,15,-2.5,3.5,0.816496580927726,6.581540215234988e-09,1.529734447767127e-12,-3.974777698090293e-06,0.9999960252302014,0.0,129134376004.2031,1.2407020509475744e-14
789,3,16,-2.5,4.0,-1.0,2.1728162180502307e-08,1.6572123184131031e-12,-4.659744945456623e-08,0.9999999534025517,3.552713678800501e-15,139698729.68396646,4.906654602140332e-15
790,3,16,-2.5,4.0,-0.816496580927726,2.0707386465644503e-08,1.6572123184131031e-12,-5.63779884998894e-08,0.999999943622013,3.552713678800501e-15,1362224470.838297,5.600688208570325e-15
791,3,16,-2.5,4.0,-0.7071067811865475,2.007420432766958e-08,1.6572123184131031e-12,-6.376649253070354e-08,0.9999999362335095,-1.7763568394002505e-15,9298438577.619198,9.230656067692052e-15
792,3,16,-2.5,4.0,-0.5773502691896258,1.9296212307953758e-08,1.6572123184131031e-12,-7.46007238205948e-08,0.999999925399279,-1.7763568394002505e-15,24771157197.49534,7.545879448640569e-15
793,3,16,-2.5,4.0,-0.5,1.8817140444106975e-08,1.6572123184131031e-12,-8.24383210584756e-08,0.9999999175616824,3.552713678800501e-15,34280541988.08634,1.2463224586661512e-14
794,3,16,-2.5,4.0,-0.3333333333333333,1.7740970156023737e-08,1.6572123184131031e-12,-1.0419884510781685e-07,0.9999998958011603,3.552713678800501e-15,51971700376.777306,1.614789187872132e-14
795,3,16,-2.5,4.0,0.0,1.5364130865241998e-08,1.6572123184131031e-12,-1.8484081110159423e-07,0.999999815159206,0.0,74378631436.06549,5.539054654986987e-15
796,3,16,-2.5,4.0,0.3333333333333333,1.2544760356883616e-08,1.6572123184131031e-12,-4.1524638305645567e-07,0.9999995847537032,3.552713678800501e-15,85331325282.1812,1.0013815965875244e-14
797,3,16,-2.5,4.0,0.5,1.0864081185048151e-08,1.6572123184131031e-12,-7.378142008462873e-07,0.9999992621860714,0.0,88383147354.48874,5.524596765507712e-15
798,3,16,-2.5,4.0,0.5773502691896258,9.988454587919875e-09,1.6572123184131031e-12,-1.0323787655863725e-06,0.9999989676217673,0.0,89439444100.03938,5.2887455383602025e-15
799,3,16,-2.5,4.0,0.7071067811865475,8.315007823179456e-09,1.6572123184131031e-12,-2.1491597621547953e-06,0.9999978508425473,0.0,90829814254.66872,9.911597442700104e-15
800,3,16,-2.5,4.0,0.816496580927726,6.581578857007373e-09,1.6572123184131031e-12,-5.4743885016250715e-06,0.9999945256264828,5.684341886080802e-14,91753359778.52425,9.146623082394532e-15
